"indID","popID","country","lonInd","latInd","hapInd","Acc"
"ind_328","pop35","1_Asia",133.215,35.547,"HTJP002",1273014172
"ind_329","pop35","1_Asia",133.215,35.547,"HTJP002",1273014172
"ind_330","pop35","1_Asia",133.215,35.547,"HTJP002",1273014172
"ind_331","pop36","1_Asia",132.454,34.393,"HTJP002",1273014172
"ind_332","pop36","1_Asia",132.454,34.393,"HTJP002",1273014172
"ind_333","pop36","1_Asia",132.454,34.393,"HTJP002",1273014172
"ind_334","pop36","1_Asia",132.454,34.393,"HTJP002",1273014172
"ind_335","pop36","1_Asia",132.454,34.393,"HTJP002",1273014172
"ind_336","pop36","1_Asia",132.454,34.393,"HTJP002",1273014172
"ind_337","pop36","1_Asia",132.454,34.393,"HTJP002",1273014172
"ind_338","pop36","1_Asia",132.454,34.393,"HTJP002",1273014172
"ind_339","pop37","1_Asia",131.019,34.033,"HTJP002",1273014172
"ind_340","pop37","1_Asia",131.019,34.033,"HTJP002",1273014172
"ind_341","pop37","1_Asia",131.019,34.033,"HTJP002",1273014172
"ind_342","pop37","1_Asia",131.019,34.033,"HTJP002",1273014172
"ind_343","pop37","1_Asia",131.019,34.033,"HTJP002",1273014172
"ind_344","pop37","1_Asia",131.019,34.033,"HTJP002",1273014172
"ind_345","pop37","1_Asia",131.019,34.033,"HTJP002",1273014172
"ind_346","pop37","1_Asia",131.019,34.033,"HTJP002",1273014172
"ind_347","pop37","1_Asia",131.019,34.033,"HTJP002",1273014172
"ind_348","pop37","1_Asia",131.019,34.033,"HTJP002sub",1273480232
"ind_349","pop37","1_Asia",131.019,34.033,"HTJP011",1273480228
"ind_350","pop38","1_Asia",130.754,33.92,"HTJP002",1273014172
"ind_351","pop38","1_Asia",130.754,33.92,"HTJP002",1273014172
"ind_352","pop38","1_Asia",130.754,33.92,"HTJP002",1273014172
"ind_353","pop38","1_Asia",130.754,33.92,"HTJP002",1273014172
"ind_354","pop38","1_Asia",130.754,33.92,"HTJP002",1273014172
